character,line
Phil,"Okay. I'm gonna miss that bad boy. When I forget my own axe, sometimes I come in here and noodle on it. Actually, I've been writing a little song of my own. Might be able to pluck out a few..."
Phil,Weird... this is kind of what my song's about.
Phil,"Hey... I know this is tough, but you're gonna be fine. You know, I was a lot like you in High School... except my hair was shorter and my guitar was a flute."
Phil,"Oh, I don't... I don't know if that's such a good idea."
Phil,"Uh, what... what the hell? Yeah! Let's go guitar shopping."
Phil,Okay. All right.
Phil,"Okay. You... you, uh, you can go ahead and exit through the...Front door."
Cameron,My old yearbook!
Cameron,"Oh! Ho ho! Oh, look."
Cameron,"""You're the cutest boy in school. We're gonna have an awesome summer. Smooches... Brenda."" Oh, Brenda, you are about to have the most confusing summer of your life."
Mitchell,"Hey, guys!"
Mitchell,"Ah. Oh! Oh, Barb, oh, you are such a good hugger."
Cameron,Isn't she the best hugger?
Mitchell,"Oh, and look what I... I got you, Barb."
Mitchell,Scratchers!
Cameron,"Oh, that's your tea. I'm gonna get your tea."
Mitchell,"Oh. Let me have that. Oh, wow, yeah, feel free to fish around in there. Cam? Cam. I'd like a cup, too, please."
Cameron,Just a second.
Mitchell,"Ohh, Barb, ohh. You know what? I-I-I strained myself so bad today."
Mitchell,"It's this area between my, uh, lower back and upper thigh."
Mitchell,It's my Fanny. It's really knotted up.
Mitchell,"Ohh, I would love that. Just... It's really seized up. Just put your fingers all over my... My Fanny. Your magic fingers... Barb."
Cameron,Momma? Your tea. Mitchell?
Cameron,See you in the room for a minute? Thank you. It's very hot. Don't burn your tongue.
Cameron,"Okay, I am not gonna cry, but I want to know why, Mitchell, why you are presenting to my mother like a baboon."
Mitchell,I wanted you to see her fondling me.
Cameron,"So, you do want me to cry."
Mitchell,"No, no, Cam, it's just that... She's always touching me inappropriately, and you never seem to notice."
Cameron,"Show me, Mitchell. Show me on Lily's doll where my mother is touching you."
Mitchell,"I know that you don't want to hear this, but she's handsy, and it makes me uncomfortable."
Cameron,"Oh, my God. I know what this is. You're just not used to having a mother that shows affection."
Mitchell,"Oh, do not make this about my mother."
Cameron,I didn't. But it is normal for a mother to be physical. And it is not strange for an occasional hug or a little pat on tanny.
Mitchell,"Okay, these aren't pats, Cam... no. She squeezes and lingers!"
Cameron,Show me where she squeezes and lingers.
Mitchell,"Cam, put the doll down. I don't know if this is just sexual or... or crazy town, but your mother cannot keep her hands off of me, and it's creeping me out No. Oh... Barb..."
Cameron,Let me show you where you stabbed my momma.
Phil,"Thanks for helping me pick out my axe. You were so right, by the way. The one with two necks would have been overkill."
Phil,"Diet starts tomorrow! Don't tell Mrs. Dunphy about this, either."
Phil,She's a girl with strong opinions... like her mother. Claire hates this new sweatshirt I bought. She says it looks like something a girl would wear to the beach.
Phil,"But I wear it anyway. See? I figure, why be alive if you can't do the things you're passionate about? What are you passionate about, Dylan?"
Phil,Fun! What else?
Phil,"Yeah! No, you don't really know what they're gonna do. The point is, you got your whole life ahead of you. Enjoy being single. I really got to play that song for you. This is all in there."
Phil,Awesome. Be right back.
Haley,"Hey, hey, come here. Is that guy over there with someone?"
Haley,Could you tell if there was anything going on between them?
Haley,He just wants to go 'cause he thinks it's an amusement park!
Manny,"I got to tell you, this is looking more and more like diverticulitis."
Jay,Do they say how to treat it? Like a heating pad or... Ohh!... There it is again.
Manny,"Well, describe the pain."
Jay,"It's like I'm being stabbed, but also like I ate a bad scallop that's stabbing me from the inside."
Manny,"That's colorful, but there's no box for that."
Gloria,What are you guys looking at?
Jay,Girls!
Manny,Huffington post... Girls.
Gloria,"Manny, let me see that screen. What did I tell you?"
Jay,It's not his fault. I asked him to look. I'm starting to think I have a serious problem here.
Gloria,"Yes, you do! That computer! You read it there, you think it here, you feel it here. You want to feel better? There... you're cured."
Jay,"Give me 15 minutes, then tell Florence Nightingale I went to the hospital."
Haley,I'm gonna kill her! I'm gonna kill him! I'm gonna kill both of them!
Claire,What happened?
Haley,Dylan has a new girlfriend!
Phil,When did that happen?
Claire,Who cares?
Phil,I'm just surprised he didn't say anything... to you.
Haley,He's not answering my texts. How could he do this to me?!
Claire,"Oh, honey, you were the one who broke up with him."
Haley,I didn't think he was gonna find someone so fast! Maybe he's better than I thought.
Claire,"No, he's not. What? No, he's not better! No, you know who's better? David... David the tutor. Smart, smart David? Maybe that's him right now! Do you want the house to yourself? For just a little while."
Haley,Who is she?
Haley,"Your new girlfriend. I need her name and address, so I can mess her up."
Haley,"Don't play dumb, Dylan."
Haley,"I saw you at that stupid restaurant, sharing a sundae with her ugly sweatshirt on the chair. Oh, is that the skank?"
Haley,"Well, then why aren't yo answering it!"
Haley,"Well, I want to talk to her. I'm gonna call her back and tell her to keep her hands off of what belongs to me."
Phil,Hello.
Haley,Dad?
Phil,Haley?
Haley,Oh...My...God... the sweatshirt? That was you with Dylan?!
Claire,"Wait, you're the other girl?"
Phil,"No, we're just friends!"
Claire,"Phil, what are you..."
Phil,Shh!
Claire,"Okay, put the phone down. What is going on?"
Phil,He needed someone to talk to. He took the break-up pretty hard.
Claire,But...
Haley,You did?
Haley,"Me too, baby."
Claire,Nice.
Claire,Mm-hmm.
Haley,"So, we're still broken up?"
Haley,Wow. Okay... Um... I don't know... I'll see you.
Claire,Bye.
Gloria,"Are you okay, baby? Do you need another pillow?"
Jay,"I know you think this is nothing, but he did say it could be an ulcer."
Gloria,He also said it could be gas. Do you want me to burp you? Come here. Come here.
Manny,"Dollars to doughnuts, it's diverticulitis."
Gloria,Aha!
Jay,I told you it was something. Aha!
Gloria,That can't be right. You have to check again!
Gloria,"No, Jay, if that's true, then I'm the worst wife in the whole wide world! I made you suffer for two whole days!"
Jay,"Honey, it's okay."
Gloria,"No, it's not okay! Why?! Why do I always almost kill my husbands?!"
Jay,"And I want to hear this story sometime, but I'm sort of counting down to a rupture here!"
Gloria,No!! You can't go without forgiving me! What if you die in there? What do I do without you?!
Jay,"I forgive you, but nobody dies of an appendectomy!"
Manny,"True, it's usually the anesthesia that gets you. You're over 60, right?"
Gloria,"I will never forget you, Jay!!"
Jay,"Could you go back to not caring, please?!"
Mitchell,"Ohh, Barb. I'm so sorry."
Mitchell,"Barb, it's my fault, too."
Mitchell,"Yes, yes, of course."
Mitchell,"Uh, Cam?"
Cameron,What is it?
Cameron,"Oh, great. Let me get my camera!"
Mitchell,"Okay, that's not necessary... No!"
Mitchell,No!
Mitchell,Force field! Force field!
Cameron,What's going on?
Cameron,"Momma! Listen, I think this might be one of those situations where Mitchell feels like you're crossing a boundary."
Cameron,Yeah.
Cameron,Yeah.
Mitchell,It's okay! It's okay.
Cameron,Yeah. Absolutely. Scooch together there.
Cameron,Okay.
Phil,Hey.
Haley,I miss him.
Phil,Yeah. He was your first real boyfriend.
Haley,"I keep expecting him to show up. He used to come by at night, and I'd sneak out to see him."
Phil,"Yeah, I know."
Haley,You knew?
Phil,His car is 30 years old and doesn't have a muffler. And he honked.
Haley,I loved that car.
Phil,"I rode in it to the guitar store. I felt like I was flying. I know it hurts now, sweetheart, but... that's how you know it was a relationship worth having."
Haley,"Thanks, Dad."
Phil,"So Dylan are you loving Graceland?... Yeah, that's true. Probably would be cooler if they had roller coasters. Still, it's fun to see where the king lived, huh?... No. No, no, no. That's just an expression. America doesn't have a king. ... Yeah. Oh, sure.... Uh- huh... When?... Well, that's not always the case. Huh?... So, Dylan, did you get a chance to listen to that song I sent you?... No? You got seven minutes?"
Claire,Okay. I'll... I'll get that. Hello?
Jay,"Hey, Manny's getting his outfit together for the dance tonight."
Claire,I was just taking some supplies out to the car. Isn't this exciting... The boys' first dance?
Jay,Greatest day of my life. Does Phil have a green pocket square for him?
Manny,Teal!
Jay,Teal.
Claire,I don't know. I don't think Phil's really a pocket-square kind of a guy.
Phil,Wow! Wow.
Claire,Why don't we conference in Mitch?
Gloria,Ay! Look. This might work.
Manny,"Well, except that it's turquoise... Oh, and a bra?!"
Gloria,Do you think the kids in my village had pocket squares?
Manny,Here we go with the village.
Claire,"Dad, are you still there?"
Jay,"Unfortunately, yes."
Gloria,Please ask Claire what time do I need to be at the school to help set up.
Jay,Gloria wants to know...
Claire,"No, I heard. I heard. Um, tell her thank you so much, but we have all the help we could possibly need, and she doesn't even have to come tonight. She doesn't want to."
Jay,Claire said...
Gloria,I heard.
Mitchell,Hello?
Claire,"Oh, hey, Mitch! Where are you?"
Mitchell,"Oh, we're at the park. You would not believe how some of these people dress their kids. Lily's friend just pulled a Britney Spears getting out of a sandbox car."
Claire,"So, dad's on the line."
Jay,Do you have a teal pocket square for Manny?
Mitchell,"Cam, Manny needs a teal pocket square."
Cameron,"Oh, I've got teal, I've got aqua, I've got sea foam..."
Mitchell,"Yeah, Cam's got one. Cam's got one."
Manny,Yes!
Cameron,"Oh, you know what? I lent it to Andre."
Mitchell,Ah. He lent it to Andre.
Jay,Flag on the play.
Manny,What's that mean? What's that mean?!
Jay,Now I got to go to the mall.
Luke,Is this okay?
Claire,"Oh, hey! Luke has to go to the mall, too."
Luke,What?
Claire,Phil.
Phil,"Let's go, Incredible Hulk."
Mitchell,Hi.
Cameron,Hi.
Mitchell,Yes. Look at her.
Cameron,Yes.
Mitchell,"Oh, no."
Cameron,"Oh, my goodness. I... I don't even know what to say."
Mitchell,She's never done anything like that before. How did it happen?
Mitchell,Uh-huh.
Cameron,Mm-hmm.
Mitchell,It's time to play everyone's favorite game.
Cameron,"""Let's blame the gay dads""!"
Mitchell,You know who had straight parents? Adolf Hitler.
Cameron,Charles Manson.
Mitchell,Shall we go on?
Cameron,Naomi Campbell.
Mitchell,"Oh. Wow, yeah. Oh, gosh, someone really sunk their teeth into you, huh? It's 'cause you're such a yummy little guy! Yes! Our daughter didn't do that."
Mitchell,"Right. He's probably just confused. You know who I bet did it, though? Billy. Rhymes with Lily. Plus, he is very aggressive."
