character,line
Claire,"No, it's just... I say ""bull, "" and I can't remember if it's frogs or dogs."
Phil,"When I talk to my old friends from college, do we croak or do we bark?"
Phil,I got it. Hello?
Phil,"No way! Haley, no way! Check it out! After a few beers, my buds and I would jump on these lunch trays and race down this same hill. Hop on."
Haley,I don't want to to hop on.
Phil,"Seriously, you'll get the giggles."
Haley,I don't want the giggles.
Phil,"Hey, honey."
Claire,How's the trip going?
Phil,So good.
Claire,"Go, bullfrogs."
Phil,It's dogs.
Claire,"Oh, sorry. How's Haley doing?"
Phil,"She's... she's loving it. She's loving it. I showed her the student union. We visited the dorms. We sat in on a class. I really think she's starting to see what college has to offer. Oh, hang on, Claire. Go, bulldogs!"
Gloria,"Manny, who is this Bella girl, and why is her name all over your notebook?"
Manny,"Bella's no girl, mom. She has recently blossomed, like a purple lilac in April."
Gloria,"What do you mean, she blossom? Like, the poo-berty?"
Manny,Yeah. I'll get it.
Jay,"Hey, Gloria, your show's about to start."
Gloria,Record it.
Jay,"No, the DVR's filling up. Let's just watch and get it over with."
Jay,Gloria's always saying we should do more stuff together. So I agreed to watch this crazy Colombian soap opera she loves.
Gloria,"""Fuego y hielo."""
Jay,"Which apparently, is Spanish for ""big hair and yelling."""
Gloria,"""Fire and ice."" It's about human suffering. I relate to it."
Jay,"I'm just saying, the guy's a judge. He can put a shirt on."
Gloria,"Ay, what is that?"
Manny,"Oh, nothing."
Gloria,That doesn't look like a nothing. What is inside?
Manny,"Oh, it's just something I bought. I'm gonna go open it in my room."
Gloria,I don't like this. Manny has never kept a secret from me.
Jay,Don't worry about it.
Gloria,What do you think it could be?
Jay,"Well, right now I'm a little worried it could be the rest of my evening."
Claire,Mwah! Bye-bye. Love you.
Claire,"I would love to, but I'm not feeling that great, so I'm probably just gonna go home and rest. Plus I've seen that movie."
Claire,"No, I never saw ""Gone with the wind,"" but I have two kids at sleepovers, and Haley's out of town with Phil. That means I have one night to myself, which happens once every never. I am not spending it with some gossipy mom who was mean to me in High School. I need a fun night out."
Claire,"What the hell is this? No. I asked you guys for a fun night out, not this. I-I-I need music and dancing and secondhand smoke."
Cameron,"Oh, please give this place a chance. It's a great value. The room is so cozy, and the potpies are to die for."
Claire,"Are you really comfortable with what you just said? Come on. What happened to the party people who took me to a rave, and I got to wear a tube top, and I stuffed cash in a caged go-go boy's speedo?"
Mitchell,We're still party people.
Cameron,"Oh, Joanne, before I forget, can I get a punch? One away from a free potpie."
Claire,"If that was your gay card, it would be revoked."
Mitchell,"Okay, you know what, Claire? You're being a little High School you."
Claire,"I am sorry, Mitchell, but I get one free night, and I can't spend it at a place that is a proud supporter of Wilson Elementary."
Cameron,"We all need to give back, Claire."
Claire,Give me back my night.
Mitchell,"Okay, well, Longinus did invite us to a boutique opening, you know, cocktails, DJ. But it'll... it'll be a whole scene, though."
Claire,A scene? A scene is perfect. That's great. I will get in the car before you guys change your mind. Come on. Let's go. Let's go.
Cameron,So does that mean no potpies?
Mitchell,"Uh, hey, Joanne? Two number nines to go."
Phil,Was I wrong? Are these not the best wings you've ever had in your life?
Haley,"Oh, my God."
Phil,"And you didn't wanna get 40. Oh, and by the way, this is just the start of your evening. Next up, it's over to the quad for a musical interlude from tenors, anyone? It's an all-male singing group..."
Haley,Got it.
Haley,"Yeah, I'm Haley, and this is my d..."
Phil,Big Brother. You bought it for a second. How are you?
Haley,"Oh! Uh, you know what? That's okay. My dad's got this whole thing planned... but thank you anyway."
Phil,"Nice meeting you. How fun is this? Just me and you. I was a little nervous you wouldn't see what's so special about this place. Not that I'm pushing you to come here. You know, you're... you're gonna make your own decisions. You wanna go with them, don't you?"
Haley,"No, we're doing our thing."
Phil,"Yeah, quick. Before they leave."
Haley,Are you sure?
Phil,Go. I can handle it. You're not the first girl to leave me at this table with a plateful of chicken wings. I'm kidding! I wish I was kidding. You weren't supposed to hear that. Have fun.
Haley,Okay. Love you.
Phil,Love you.
Claire,Nose job.
Claire,What do they do with all the butt they take out?
Cameron,Randolph?
Mitchell,Marcus?
Cameron,Lamichael?
Claire,Drama. Love it! This is what I wanted.
Mitchell,I could use a little seltzer water.
Claire,"Mm, I will be after I get a drink. See, that's what gay is supposed to be like."
Mitchell,"Okay, I don't know about you, but I got about five minutes of fabulous left in me."
Cameron,"Yeah, in my mind, I'm already in our kitchen. I'm watching my potpie rotate in the microwave."
Mitchell,Okay. Okay. When did hats come back?
Cameron,"That one's come back about eight times. Pick a side of the room, lady."
Claire,"All right, there's, like, a thousand people waiting for wine. I wanna try on a couple of dresses, and then Julian here's gonna take us to a club across town."
Cameron,I think we're gonna go home.
Claire,What? Why? It's 9:30.
Mitchell,It's 9:30?
Claire,"When did you two become such old women? First, you take me to that senior center for porridge, and now you can't even stay up past Luke's bedtime?"
Cameron,It's Friday. We get tired on Fridays.
Mitchell,We get very tired.
Claire,I have 3 children. I've been tired since 2005. Let's rally. You're my ride.
Claire,Really?
Claire,"Okay. All right, girls, go home, roll up your hair, clap out the lights, 'cause this guy, who I just met, is gonna show me a good time."
Mitchell,"Okay, well, if he was straight, this would be just like High School."
Jay,This is ridiculous. She's obviously got a pistol under that poncho. How do you watch this stuff?
Gloria,He's been up there for more than one hour. I can't stand this.
Jay,Who's been up there? Ronaldo's doing the dishes right in front of her.
Gloria,"Manny, in his bedroom."
Jay,"Gloria, are you even watching this? I'm doing this for you."
Gloria,What does he has in that box that he cannot show to me?
Jay,Little boys are supposed to keep secrets from their mothers. Wait. The judge just peeked through the window. Is he interested in Celia now? She could be his daughter.
Gloria,"I bet it's a birthday gift for me. Yeah, that sounds right."
Jay,What's he saying? I've never seen him this mad.
Gloria,Wait a minute. I already found my birthday gift underneath his bed. It's a giant hat. When did hats came back anyway?
Jay,"Now she's reaching under the poncho. Like she's gonna shoot Ronaldo. He's the main character, right?"
Gloria,That's it. I'm going up there.
Jay,"Wait, Gloria. No. Don't go."
Gloria,Why not?
Jay,"Think about it. 13-year-old boy, talks about girls all day long. We have more security on these computers than the Pentagon. What do you think he's doing up there... alone?"
Gloria,Do you think he ordered some movies?
Jay,"Movies, magazines, whatever the hell."
Gloria,"How dare do you say that, Jay?! He's a little boy! He's just a boy. I don't want to talk to you. I'm gonna take a walk."
Jay,"Gloria, come on. Come back. I know you're not mad at me. You just... Oh! What'd she do? Ronaldo!"
Phil,"Wang chung! Pay up, gentlemen! Yes! Thank you! Really? That's so nice. Another pitcher, my good woman."
Phil,"Claire would have killed me if she'd known that I let Haley go off alone while I chilled in a bar with some undergrads, but I happen to trust my daughter. Also, I was tracking her location with the GPS on her phone."
Phil,"Fellas, Cedar and Los Alamos. That's, uh..."
Phil,Pi Chi?
Mitchell,"Oh, come on. Why is my Bluetooth not working? Oh, God. It's Longinus. He's gonna be so mad at us."
Cameron,"Hey, Longe. Don't be mad at us for leaving."
Mitchell,"We're sorry, but the sitter called, and, uh, Lily was running a fever. So... we feel even worse about dumping Claire on you and your hot date."
Cameron,"Who is gorgeous, by the way. Seems super funny, too. Perfect for you."
Cameron,"What? Julian's straight. Oh, I love it when a straight person and a gay person go out together."
Mitchell,"Oh, my God. This isn't our car."
Cameron,What?
Mitchell,This isn't our Prius! They... they must've given us the wrong one at the valet. That's why the Bluetooth isn't working.
Cameron,We stole a car? Are you serious?
Cameron,"Oh, we stole a car. Uh, we gotta go."
Mitchell,"Okay, we did not steal a car, Cam. It was given to us."
Cameron,Why are you giving me attitude? You're the one that stole a car.
Mitchell,How is this a stolen car?! How?!
Cameron,I don't know! I'm confused! Do you have an aspirin?
Mitchell,This isn't my car!
Claire,"Hey, Lukie. Hi. What's going on? I'll check. I have it. Well, I could bring it by and meet you outside in 20 minutes? No, sw... out... out... Outside, sweetie. Okay. Bye-bye. Do you mind swinging by my kid's sleepover? I gotta give him this retainer. It's on the way to the club."
Claire,"You are so sweet. Holy pythons, Batman. Do you ever leave the gym?"
Claire,"Oh, my God. I'm gonna have to try out that second one. Zip, please."
Claire,I've got two kids at sleepovers and one upstate with daddy. The fun is just beginning.
Mitchell,"Unbelievable. The valet gave our car away to someone, like, and hour and a half ago."
Cameron,You know what that means. Our potpies could be anywhere by now.
Mitchell,"Y... they probably went home. If... if we knew their address, maybe we could see if our car was there."
Cameron,"Oh, yeah. And how do you propose we do that?"
Cameron,"Oh, you're good. Oh, and look. Only .6 miles away."
Mitchell,"Notice how she didn't wait until after the turn to tell me, Cam?"
Cameron,Really? This? Now?
Mitchell,I'm just...
Cameron,"Oh, look. They went to see Jay-Z. We almost went to see Jay-Z, didn't we?"
Mitchell,"No, no, no, 'cause remember it started at 8:30."
Cameron,"Oh, yeah, which meant he wouldn't have gone on until 10:00."
Mitchell,And then that parking nightmare.
Cameron,"Oh, and those stairs."
Mitchell,"Okay, I'm hearing it now. Is Claire right? Are we in a rut?"
Cameron,"Well, we might be, especially compared to these people. Look at this. Cancun luggage tickets. A parking pass to Yosemite. A triathlon bib. This is living."
Mitchell,"No, but you know what? We have Lily, okay? I know. You can't do that with a child."
Cameron,They have a car seat.
Mitchell,"Okay, fine, we're in a rut."
Mitchell,"You know, maybe we just need to be around more stimulating people."
Cameron,"Well, we're gonna be in about 900 feet."
Mitchell,It's not the craziest idea. They seem like fun people.
Cameron,"Yeah, and maybe we can be new couples friends with them. You know, we can go out to concerts, try exciting new food, maybe do some luxury camping."
Mitchell,"Yeah, hitch our wagon to their star and see how fast they spice up our life."
Cameron,I believe we have.
Mitchell,"Oh, my God! Oh, my God."
